cowcode,year,irtpers8,seirtpers8
345,1961,-.7024914,.4810157
345,1962,-.7024914,.4810157
345,1963,-.7024914,.4810157
345,1964,-.7024914,.4810157
345,1965,-.7024914,.4810157
345,1966,-.7024914,.4810157
345,1967,-.7024914,.4810157
345,1968,-.7024914,.4810157
345,1969,-.7024914,.4810157
345,1970,-.7024914,.4810157
345,1971,-.7024914,.4810157
345,1972,-.7024914,.4810157
345,1973,-.7024914,.4810157
345,1974,-.7024914,.4810157
345,1975,-.7024914,.4810157
345,1976,-.7024914,.4810157
345,1977,-.7024914,.4810157
345,1978,-.7024914,.4810157
345,1979,-.7024914,.4810157
345,1980,-1.321256,.6139747
345,1981,-1.321256,.6139747
345,1982,-1.321256,.6139747
345,1983,-1.321256,.6139747
345,1984,-1.321256,.6139747
345,1985,-1.321256,.6139747
345,1986,-1.321256,.6139747
345,1987,-1.321256,.6139747
345,1988,-1.321256,.6139747
345,1989,-1.321256,.6139747
345,1990,-1.321256,.6139747
345,1992,-.1973574,.4257903
345,1993,.4216885,.4248935
345,1994,.4216885,.4248935
345,1995,.4216885,.4248935
345,1996,1.037515,.4736499
345,1997,1.037515,.4736499
345,1998,1.037515,.4736499
345,1999,1.037515,.4736499
345,2000,1.037515,.4736499
350,1968,-.8920777,.5165605
350,1969,-.5291486,.4552513
350,1970,-.8920777,.5165605
350,1971,-.8920777,.5165605
350,1972,-.8920777,.5165605
350,1973,-.8920777,.5165605
350,1974,-.8920777,.5165605
355,1946,.2280747,.4194232
355,1947,.2280747,.4194232
355,1948,.7612638,.4457084
355,1949,.7612638,.4457084
355,1950,.7612638,.4457084
355,1951,.7612638,.4457084
355,1952,.7612638,.4457084
355,1953,.7612638,.4457084
355,1954,.7612638,.4457084
355,1955,.3625326,.4227343
355,1956,-.1472617,.4234501
355,1957,-1.321256,.6139747
355,1958,-1.321256,.6139747
355,1959,-1.321256,.6139747
355,1960,-1.321256,.6139747
355,1961,-1.321256,.6139747
355,1962,-1.321256,.6139747
355,1963,-.7323238,.4861371
355,1964,-.7323238,.4861371
355,1965,-.7323238,.4861371
355,1966,.8016658,.4491723
355,1967,.8016658,.4491723
355,1968,.8016658,.4491723
355,1969,.8016658,.4491723
355,1970,.8016658,.4491723
355,1971,.8016658,.4491723
355,1972,.8016658,.4491723
355,1973,.8016658,.4491723
355,1974,.8016658,.4491723
355,1975,.8016658,.4491723
355,1976,.8016658,.4491723
355,1977,.8016658,.4491723
355,1978,.8016658,.4491723
355,1979,.8016658,.4491723
355,1980,.8016658,.4491723
355,1981,.8016658,.4491723
355,1982,.8016658,.4491723
355,1983,.8016658,.4491723
355,1984,.8016658,.4491723
355,1985,.8016658,.4491723
355,1986,.3986967,.4240037
355,1987,.3986967,.4240037
355,1988,.0452043,.4186924
355,1989,-.2695529,.4300676
355,1990,-1.321256,.6139747
360,1946,-.5291486,.4552513
360,1947,-.5291486,.4552513
360,1948,-.5291486,.4552513
360,1949,-.1912141,.4254764
360,1950,-.1912141,.4254764
360,1951,-.1912141,.4254764
360,1952,-.1912141,.4254764
360,1953,-.1912141,.4254764
360,1954,-.1912141,.4254764
360,1955,-.1912141,.4254764
360,1956,-.1912141,.4254764
360,1957,.1852371,.4188461
360,1958,1.140561,.486542
360,1959,1.140561,.486542
360,1960,1.140561,.486542
360,1961,1.140561,.486542
360,1962,1.140561,.486542
360,1963,1.140561,.486542
360,1964,1.140561,.486542
360,1965,1.140561,.486542
360,1966,-.8920777,.5165605
360,1967,-.8920777,.5165605
360,1968,-.8920777,.5165605
360,1969,-.2282384,.4274854
360,1970,.6737346,.4389373
360,1971,.6737346,.4389373
360,1972,.9927523,.468454
360,1973,1.425203,.5280889
360,1974,1.425203,.5280889
360,1975,1.425203,.5280889
360,1976,1.425203,.5280889
360,1977,1.425203,.5280889
360,1978,1.425203,.5280889
360,1979,1.425203,.5280889
360,1980,1.425203,.5280889
360,1981,1.425203,.5280889
360,1982,1.425203,.5280889
360,1983,1.425203,.5280889
360,1984,1.425203,.5280889
360,1985,1.425203,.5280889
360,1986,1.425203,.5280889
360,1987,1.425203,.5280889
360,1988,1.425203,.5280889
360,1989,1.425203,.5280889
365,1946,1.425203,.5280889
365,1947,1.425203,.5280889
365,1948,1.425203,.5280889
365,1949,1.425203,.5280889
365,1950,1.425203,.5280889
365,1951,1.425203,.5280889
365,1952,1.425203,.5280889
365,1953,1.425203,.5280889
365,1954,-1.321256,.6139747
365,1955,-1.321256,.6139747
365,1956,-1.321256,.6139747
365,1957,-1.321256,.6139747
365,1958,-.7911742,.4967828
365,1959,-.7911742,.4967828
365,1960,-.7911742,.4967828
365,1961,-.7911742,.4967828
365,1962,-.7911742,.4967828
365,1963,-.7911742,.4967828
365,1964,-1.321256,.6139747
365,1965,-1.321256,.6139747
365,1966,-1.321256,.6139747
365,1967,-1.321256,.6139747
365,1968,-1.321256,.6139747
365,1969,-1.321256,.6139747
365,1970,-1.321256,.6139747
365,1971,-1.321256,.6139747
365,1972,-1.321256,.6139747
365,1973,-1.321256,.6139747
365,1974,-1.321256,.6139747
365,1975,-1.321256,.6139747
365,1976,-1.321256,.6139747
365,1977,-1.321256,.6139747
365,1978,-1.321256,.6139747
365,1979,-1.321256,.6139747
365,1980,-1.321256,.6139747
365,1981,-1.321256,.6139747
365,1982,-1.321256,.6139747
365,1983,-1.321256,.6139747
365,1984,-1.321256,.6139747
365,1985,-1.321256,.6139747
365,1986,-1.321256,.6139747
365,1987,-1.321256,.6139747
365,1988,-1.321256,.6139747
365,1989,-1.321256,.6139747
365,1990,-1.321256,.6139747
365,1991,-1.321256,.6139747
365,1994,-.1973574,.4257903
365,1995,-.1973574,.4257903
365,1996,-.1973574,.4257903
365,1997,-.1973574,.4257903
365,1998,-.1973574,.4257903
365,1999,-.1973574,.4257903
365,2000,.3837859,.423461
365,2001,.3837859,.423461
365,2002,.3837859,.423461
365,2003,.3837859,.423461
365,2004,.3837859,.423461
365,2005,.3837859,.423461
365,2006,.5872959,.4332224
365,2007,.5872959,.4332224
365,2008,.5872959,.4332224
365,2009,.5872959,.4332224
365,2010,.5872959,.4332224
370,1992,-1.321256,.6139747
370,1993,-1.321256,.6139747
370,1994,-.7911742,.4967828
370,1995,.0004665,.4192469
370,1996,.0004665,.4192469
370,1997,.0004665,.4192469
370,1998,.0004665,.4192469
370,1999,.0004665,.4192469
370,2000,.2739274,.4203002
370,2001,.2739274,.4203002
370,2002,.2739274,.4203002
370,2003,.2739274,.4203002
370,2004,.2739274,.4203002
370,2005,.2739274,.4203002
370,2006,.2739274,.4203002
370,2007,.2739274,.4203002
370,2008,.2739274,.4203002
370,2009,.2739274,.4203002
370,2010,.2739274,.4203002
371,1995,-.1973574,.4257903
371,1996,-.1973574,.4257903
371,1997,-.1973574,.4257903
371,1998,-.5361967,.4561602
371,1999,-.1973574,.4257903
371,2000,-.1973574,.4257903
371,2001,-.1973574,.4257903
371,2002,-.1973574,.4257903
371,2003,-.1973574,.4257903
371,2004,-.1973574,.4257903
371,2005,-.1973574,.4257903
371,2006,-.1973574,.4257903
371,2007,-.1973574,.4257903
371,2008,-.1973574,.4257903
371,2009,-.1973574,.4257903
371,2010,-.1973574,.4257903
372,1992,-.5361967,.4561602
372,1993,-1.321256,.6139747
372,1994,.6113356,.434716
372,1995,.6113356,.434716
372,1996,.2253828,.41938
372,1997,.2253828,.41938
372,1998,.2253828,.41938
372,1999,.2253828,.41938
372,2000,.2253828,.41938
372,2001,.2253828,.41938
372,2002,.2253828,.41938
372,2003,.2253828,.41938
373,1992,-1.321256,.6139747
373,1994,.4659254,.4267871
373,1995,1.140561,.486542
373,1996,1.140561,.486542
373,1997,1.140561,.486542
373,1998,1.140561,.486542
373,1999,1.140561,.486542
373,2000,1.140561,.486542
373,2001,1.140561,.486542
373,2002,.7132131,.4418676
373,2003,1.140561,.486542
373,2004,-.7911742,.4967828
373,2005,-.7911742,.4967828
373,2006,-.7911742,.4967828
373,2007,-.7911742,.4967828
373,2008,-.7911742,.4967828
373,2009,-.7911742,.4967828
373,2010,-.7911742,.4967828
404,1975,-.8418534,.5064905
404,1976,-.8418534,.5064905
404,1977,-.8418534,.5064905
404,1978,-.8418534,.5064905
404,1979,-.8418534,.5064905
404,1980,-.1244275,.422545
404,1981,-1.321256,.6139747
404,1982,-.1973574,.4257903
404,1983,-.1973574,.4257903
404,1984,-.1973574,.4257903
404,1985,.1569296,.4185965
404,1986,.8408085,.4527331
404,1987,.8408085,.4527331
404,1988,.8408085,.4527331
404,1989,.8408085,.4527331
404,1990,.8408085,.4527331
404,1991,.0789092,.4184753
404,1992,.0789092,.4184753
404,1993,.0789092,.4184753
404,1994,.0789092,.4184753
404,1995,.0789092,.4184753
404,1996,.0789092,.4184753
404,1997,.0789092,.4184753
404,1998,.4565554,.426366
404,1999,.4565554,.426366
404,2003,.0789092,.4184753
420,1966,-1.321256,.6139747
420,1967,-1.321256,.6139747
420,1968,-1.321256,.6139747
420,1969,-.1304836,.4227754
420,1970,-.1304836,.4227754
420,1971,-.1304836,.4227754
420,1972,-.1304836,.4227754
420,1973,-.1304836,.4227754
420,1974,-.1304836,.4227754
420,1975,-.1304836,.4227754
420,1976,-.1304836,.4227754
420,1977,-.1304836,.4227754
420,1978,-.1304836,.4227754
420,1979,-.1304836,.4227754
420,1980,-.1304836,.4227754
420,1981,-.1304836,.4227754
420,1982,-.1304836,.4227754
420,1983,-.1304836,.4227754
420,1984,-.1304836,.4227754
420,1985,-.1304836,.4227754
420,1986,-.1304836,.4227754
420,1987,-.1304836,.4227754
420,1988,-.1304836,.4227754
420,1989,-.1304836,.4227754
420,1990,-.1304836,.4227754
420,1991,-.1304836,.4227754
420,1992,-.1304836,.4227754
420,1993,-.1304836,.4227754
420,1994,-.1304836,.4227754
420,1995,.0098139,.4191052
420,1996,.5198259,.429419
420,1997,.7649609,.4460164
420,1998,.7649609,.4460164
420,1999,.7649609,.4460164
420,2000,.7649609,.4460164
420,2001,.7649609,.4460164
420,2002,.7649609,.4460164
420,2003,.7649609,.4460164
420,2004,.7649609,.4460164
420,2005,.7649609,.4460164
420,2006,.7649609,.4460164
420,2007,.7649609,.4460164
420,2008,.7649609,.4460164
420,2009,.7649609,.4460164
420,2010,.7649609,.4460164
432,1961,-.9617928,.5311955
432,1962,-.9617928,.5311955
432,1963,-.9617928,.5311955
432,1964,-.9617928,.5311955
432,1965,-.9617928,.5311955
432,1966,-.9617928,.5311955
432,1967,-.9617928,.5311955
432,1968,-.2920207,.4316276
432,1969,-1.321256,.6139747
432,1970,-.8418534,.5064905
432,1971,-.8418534,.5064905
432,1972,-.8418534,.5064905
432,1973,-.8418534,.5064905
432,1974,-.8418534,.5064905
432,1975,-.8418534,.5064905
432,1976,-.8418534,.5064905
432,1977,-.20628,.4262598
432,1978,-.20628,.4262598
432,1979,.3043485,.4210271
432,1980,.3043485,.4210271
432,1981,.3043485,.4210271
432,1982,.3043485,.4210271
432,1983,.3043485,.4210271
432,1984,.3043485,.4210271
432,1985,.6723557,.4388386
432,1986,.6723557,.4388386
432,1987,.6723557,.4388386
432,1988,.6723557,.4388386
432,1989,.6723557,.4388386
432,1990,.6723557,.4388386
432,1991,.6723557,.4388386
433,1961,-.5361967,.4561602
433,1962,-.5361967,.4561602
433,1963,-.5361967,.4561602
433,1964,-.5361967,.4561602
433,1965,-.5361967,.4561602
433,1966,-.5361967,.4561602
433,1967,-.5361967,.4561602
433,1968,-.5361967,.4561602
433,1969,-.5361967,.4561602
433,1970,-.5361967,.4561602
433,1971,-.5361967,.4561602
433,1972,-.5361967,.4561602
433,1973,-.5361967,.4561602
433,1974,-.5361967,.4561602
433,1975,-.5361967,.4561602
433,1976,-.5361967,.4561602
433,1977,-.5361967,.4561602
433,1978,-.5361967,.4561602
433,1979,-.5361967,.4561602
433,1980,-.5361967,.4561602
433,1981,-.5361967,.4561602
433,1982,-.5361967,.4561602
433,1983,-.5361967,.4561602
433,1984,-.5361967,.4561602
433,1985,-.5361967,.4561602
433,1986,-.5361967,.4561602
433,1987,-.5361967,.4561602
433,1988,-.5361967,.4561602
433,1989,-.5361967,.4561602
433,1990,-.5361967,.4561602
433,1991,-.5361967,.4561602
433,1992,-.5361967,.4561602
433,1993,-.5361967,.4561602
433,1994,-.5361967,.4561602
433,1995,-.5361967,.4561602
433,1996,-.5361967,.4561602
433,1997,-.5361967,.4561602
433,1998,-.5361967,.4561602
433,1999,-.5361967,.4561602
433,2000,-.5361967,.4561602
434,1961,-.7911742,.4967828
434,1962,-.4490919,.4457727
434,1963,-.4490919,.4457727
434,1964,-1.321256,.6139747
434,1965,-.8418534,.5064905
434,1966,-1.321256,.6139747
434,1967,-1.321256,.6139747
434,1968,-1.321256,.6139747
434,1969,-.8920777,.5165605
434,1970,-1.321256,.6139747
434,1973,-.9617928,.5311955
434,1974,-.5828793,.4624826
434,1975,-.5828793,.4624826
434,1976,.7409996,.4440517
434,1977,1.402221,.5244563
434,1978,1.402221,.5244563
434,1979,1.402221,.5244563
434,1980,1.402221,.5244563
434,1981,1.402221,.5244563
434,1982,1.402221,.5244563
434,1983,1.402221,.5244563
434,1984,1.402221,.5244563
434,1985,1.402221,.5244563
434,1986,1.402221,.5244563
434,1987,1.402221,.5244563
434,1988,1.402221,.5244563
434,1989,1.402221,.5244563
434,1990,1.402221,.5244563
435,1961,-1.321256,.6139747
435,1962,-.9143665,.5211612
435,1963,-.9143665,.5211612
435,1964,-.9143665,.5211612
435,1965,.0733846,.4184994
435,1966,.0733846,.4184994
435,1967,.0733846,.4184994
435,1968,.0733846,.4184994
435,1969,.0733846,.4184994
435,1970,.0733846,.4184994
435,1971,.0733846,.4184994
435,1972,.0733846,.4184994
435,1973,.0733846,.4184994
435,1974,.0733846,.4184994
435,1975,.2683552,.4201796
435,1976,.2683552,.4201796
435,1977,.2683552,.4201796
435,1978,.2683552,.4201796
435,1979,-.8418534,.5064905
435,1980,-.5361967,.4561602
435,1981,-.5361967,.4561602
435,1982,-.5361967,.4561602
435,1983,-.5361967,.4561602
435,1984,-.5361967,.4561602
435,1985,-.5361967,.4561602
435,1986,.0004665,.4192469
435,1987,.0004665,.4192469
435,1988,.5198259,.429419
435,1989,.5198259,.429419
435,1990,.5198259,.429419
435,1991,.5198259,.429419
435,1992,.7649609,.4460164
435,1993,.7649609,.4460164
435,1994,.7649609,.4460164
435,1995,.7649609,.4460164
435,1996,.7649609,.4460164
435,1997,.7649609,.4460164
435,1998,.7649609,.4460164
435,1999,.7649609,.4460164
435,2000,.7649609,.4460164
435,2001,.7649609,.4460164
435,2002,.7649609,.4460164
435,2003,.7649609,.4460164
435,2004,.7649609,.4460164
435,2005,.7649609,.4460164
435,2006,-.2731301,.4303086
435,2007,-.2731301,.4303086
435,2009,-.2731301,.4303086
435,2010,.4693137,.426942
436,1961,-.1304836,.4227754
436,1962,-.1304836,.4227754
436,1963,-.1304836,.4227754
436,1964,.0656231,.4185408
436,1965,.0656231,.4185408
436,1966,.5889649,.4333237
436,1967,.5889649,.4333237
436,1968,.5889649,.4333237
436,1969,.5889649,.4333237
436,1970,.5889649,.4333237
436,1971,.5889649,.4333237
436,1972,.5889649,.4333237
436,1973,.3398105,.4220183
436,1974,.3398105,.4220183
436,1975,-.2695529,.4300676
436,1976,-.2695529,.4300676
436,1977,-.2695529,.4300676
436,1978,-.2695529,.4300676
436,1979,-.2695529,.4300676
436,1980,-.2695529,.4300676
436,1981,-.2695529,.4300676
436,1982,-.2695529,.4300676
436,1983,-.2695529,.4300676
436,1984,-.0690333,.4207486
436,1985,-.0690333,.4207486
436,1986,-.0690333,.4207486
436,1987,-.0690333,.4207486
436,1988,-.0690333,.4207486
436,1989,.1562153,.4185916
436,1990,.1562153,.4185916
436,1991,.1562153,.4185916
436,1997,.030647,.4188388
436,1998,.030647,.4188388
436,1999,.030647,.4188388
437,1961,-.7911742,.4967828
437,1962,-.7911742,.4967828
437,1963,-.7911742,.4967828
437,1964,-.5402253,.4566852
437,1965,.0004665,.4192469
437,1966,.0004665,.4192469
437,1967,.0004665,.4192469
437,1968,.0004665,.4192469
437,1969,.0004665,.4192469
437,1970,.0004665,.4192469
437,1971,.0004665,.4192469
437,1972,.0004665,.4192469
437,1973,.0004665,.4192469
437,1974,.0004665,.4192469
437,1975,.0004665,.4192469
437,1976,.0004665,.4192469
437,1977,.0004665,.4192469
437,1978,.0004665,.4192469
437,1979,.0004665,.4192469
437,1980,.0004665,.4192469
437,1981,.375842,.4231829
437,1982,.375842,.4231829
437,1983,.375842,.4231829
437,1984,.375842,.4231829
437,1985,.375842,.4231829
437,1986,.375842,.4231829
437,1987,.375842,.4231829
437,1988,.375842,.4231829
437,1989,.375842,.4231829
437,1990,.375842,.4231829
437,1991,.0004665,.4192469
437,1992,.0004665,.4192469
437,1993,.0004665,.4192469
437,1994,.0004665,.4192469
437,1995,.0004665,.4192469
437,1996,.0004665,.4192469
437,1997,.0004665,.4192469
437,1998,.0004665,.4192469
437,1999,.0004665,.4192469
437,2000,.0004665,.4192469
437,2001,-.0350412,.4199135
437,2002,.2739274,.4203002
437,2003,.2739274,.4203002
437,2004,.2739274,.4203002
437,2005,.2739274,.4203002
437,2006,.5198259,.429419
437,2007,.5198259,.429419
437,2008,.5198259,.429419
437,2009,.5198259,.429419
437,2010,.5198259,.429419
438,1959,-.1973574,.4257903
438,1960,-.1973574,.4257903
438,1961,-.1973574,.4257903
438,1962,-.1973574,.4257903
438,1963,-.1973574,.4257903
438,1964,.1569296,.4185965
438,1965,.1569296,.4185965
438,1966,.1569296,.4185965
438,1967,.1569296,.4185965
438,1968,.5383371,.4304059
438,1969,.5383371,.4304059
438,1970,.8016658,.4491723
438,1971,1.425203,.5280889
438,1972,1.425203,.5280889
438,1973,1.425203,.5280889
438,1974,1.425203,.5280889
438,1975,1.425203,.5280889
438,1976,1.425203,.5280889
438,1977,1.425203,.5280889
438,1978,1.425203,.5280889
438,1979,1.425203,.5280889
438,1980,1.425203,.5280889
438,1981,1.425203,.5280889
438,1982,1.425203,.5280889
438,1983,1.425203,.5280889
438,1984,1.425203,.5280889
438,1985,.2399933,.4196256
438,1986,.5198259,.429419
438,1987,.5198259,.429419
438,1988,.5198259,.429419
438,1989,.5198259,.429419
438,1990,.5198259,.429419
438,1991,.5198259,.429419
438,1992,.5198259,.429419
438,1993,1.828571,.59695
438,1994,1.828571,.59695
438,1995,1.828571,.59695
438,1996,1.828571,.59695
438,1997,1.828571,.59695
438,1998,1.828571,.59695
438,1999,1.828571,.59695
438,2000,1.828571,.59695
438,2001,1.828571,.59695
438,2002,1.828571,.59695
438,2003,1.828571,.59695
438,2004,1.828571,.59695
438,2005,1.828571,.59695
438,2006,1.828571,.59695
438,2007,1.828571,.59695
438,2008,1.828571,.59695
438,2009,.0064217,.419155
438,2010,-.8418534,.5064905
439,1961,-.1973574,.4257903
439,1962,.0004665,.4192469
439,1963,.0004665,.4192469
439,1964,.0004665,.4192469
439,1965,.0004665,.4192469
439,1966,.0004665,.4192469
439,1967,-1.321256,.6139747
439,1968,-1.321256,.6139747
439,1969,-1.321256,.6139747
439,1970,-1.321256,.6139747
439,1971,-1.321256,.6139747
439,1972,-1.321256,.6139747
439,1973,-1.321256,.6139747
439,1974,-1.321256,.6139747
439,1975,-1.321256,.6139747
439,1976,-1.321256,.6139747
439,1977,-1.321256,.6139747
439,1978,-1.321256,.6139747
439,1979,-1.321256,.6139747
439,1980,-1.321256,.6139747
439,1981,-1.321256,.6139747
439,1982,-1.321256,.6139747
439,1983,-1.321256,.6139747
439,1984,-.4877546,.4501562
439,1985,-.1912141,.4254764
439,1986,-.1912141,.4254764
439,1987,.3190812,.4214201
439,1988,.0789092,.4184753
439,1989,.0789092,.4184753
439,1990,.3043485,.4210271
439,1991,.9221846,.4607799
439,1992,1.402221,.5244563
439,1993,1.402221,.5244563
439,1994,1.402221,.5244563
439,1995,1.402221,.5244563
439,1996,1.402221,.5244563
439,1997,1.402221,.5244563
439,1998,1.402221,.5244563
439,1999,1.402221,.5244563
439,2000,1.402221,.5244563
439,2001,1.402221,.5244563
439,2002,1.402221,.5244563
439,2003,1.402221,.5244563
439,2004,1.402221,.5244563
439,2005,1.402221,.5244563
439,2006,1.402221,.5244563
439,2007,.9221846,.4607799
439,2008,.9221846,.4607799
439,2009,.9221846,.4607799
439,2010,.9221846,.4607799
450,1946,-.5361967,.4561602
450,1947,-.5361967,.4561602
450,1948,-.5361967,.4561602
450,1949,-.5361967,.4561602
450,1950,-.5361967,.4561602
450,1951,-.5361967,.4561602
450,1952,-.1973574,.4257903
450,1953,-.1973574,.4257903
450,1954,-.1973574,.4257903
450,1955,-.1973574,.4257903
450,1956,-.1973574,.4257903
450,1957,-.1973574,.4257903
450,1958,-.1973574,.4257903
450,1959,-.1973574,.4257903
450,1960,-.1973574,.4257903
450,1961,-.1973574,.4257903
450,1962,-.1973574,.4257903
450,1963,-.1973574,.4257903
450,1964,-.1973574,.4257903
450,1965,-.1973574,.4257903
450,1966,-.1973574,.4257903
450,1967,-.1973574,.4257903
450,1968,-.1973574,.4257903
450,1969,-.1973574,.4257903
450,1970,-.1973574,.4257903
450,1971,-.1973574,.4257903
450,1972,-.1973574,.4257903
450,1973,.0452043,.4186924
450,1974,.0452043,.4186924
450,1975,.0452043,.4186924
450,1976,.0452043,.4186924
450,1977,.0452043,.4186924
450,1978,.0452043,.4186924
450,1979,.0452043,.4186924
450,1980,.0452043,.4186924
450,1981,.3190812,.4214201
450,1982,.3190812,.4214201
450,1983,.3190812,.4214201
450,1984,.5198259,.429419
450,1985,.7649609,.4460164
450,1986,.7649609,.4460164
450,1987,.7649609,.4460164
450,1988,.7649609,.4460164
450,1989,.7649609,.4460164
450,1990,.7649609,.4460164
450,1998,.2739274,.4203002
450,1999,.2739274,.4203002
450,2000,.2739274,.4203002
450,2001,.2739274,.4203002
450,2002,.2739274,.4203002
450,2003,.2739274,.4203002
451,1968,-.8418534,.5064905
451,1969,-.5291486,.4552513
451,1970,-.5291486,.4552513
451,1971,-.5291486,.4552513
451,1972,.5198259,.429419
451,1973,.5198259,.429419
451,1974,.5198259,.429419
451,1975,.5198259,.429419
451,1976,.5198259,.429419
451,1977,.5198259,.429419
451,1978,.5198259,.429419
451,1979,1.425203,.5280889
451,1980,1.425203,.5280889
451,1981,1.425203,.5280889
451,1982,1.425203,.5280889
451,1983,1.425203,.5280889
451,1984,1.425203,.5280889
451,1985,1.425203,.5280889
451,1986,-.8920777,.5165605
451,1987,-.2695529,.4300676
451,1988,.0452043,.4186924
451,1989,.0452043,.4186924
451,1990,.0452043,.4186924
451,1991,.0452043,.4186924
451,1992,.0452043,.4186924
451,1993,-.5291486,.4552513
451,1994,-.5291486,.4552513
451,1995,-.5291486,.4552513
451,1996,-.2786618,.4306867
451,1998,.3190812,.4214201
452,1961,-.1533447,.4237079
452,1962,-.1533447,.4237079
452,1963,-.1533447,.4237079
452,1964,.3530297,.4224272
452,1965,.9127403,.4598016
452,1966,.9127403,.4598016
452,1967,-.8418534,.5064905
452,1968,-.8418534,.5064905
452,1969,-1.321256,.6139747
452,1973,-.8418534,.5064905
452,1974,-1.321256,.6139747
452,1975,-.8418534,.5064905
452,1976,-.8418534,.5064905
452,1977,-.8418534,.5064905
452,1978,-.8418534,.5064905
452,1979,-1.321256,.6139747
452,1982,-.0350412,.4199135
452,1983,-.0350412,.4199135
452,1984,.2739274,.4203002
452,1985,.5198259,.429419
452,1986,.5198259,.429419
452,1987,.5198259,.429419
452,1988,.5198259,.429419
452,1989,.2739274,.4203002
452,1990,.2739274,.4203002
452,1991,.2739274,.4203002
452,1992,.2739274,.4203002
452,1993,.5045375,.4286361
452,1994,.5045375,.4286361
452,1995,.5045375,.4286361
452,1996,.5045375,.4286361
452,1997,.5045375,.4286361
452,1998,.5045375,.4286361
452,1999,.5045375,.4286361
452,2000,.5045375,.4286361
461,1961,-.5361967,.4561602
461,1962,-.5361967,.4561602
461,1963,-.5361967,.4561602
461,1964,-.5361967,.4561602
461,1965,-.5361967,.4561602
461,1966,-.5361967,.4561602
461,1967,-.5361967,.4561602
461,1968,-.5361967,.4561602
461,1969,-.5361967,.4561602
461,1970,-.284961,.4311255
461,1971,-.284961,.4311255
461,1972,.4508211,.4261137
461,1973,.4508211,.4261137
461,1974,.4508211,.4261137
461,1975,.4508211,.4261137
461,1976,.7448123,.4443593
461,1977,.7448123,.4443593
461,1978,.9746078,.4664199
461,1979,1.402221,.5244563
461,1980,1.402221,.5244563
461,1981,1.402221,.5244563
461,1982,1.402221,.5244563
461,1983,1.402221,.5244563
461,1984,1.402221,.5244563
461,1985,1.402221,.5244563
461,1986,1.402221,.5244563
461,1987,1.402221,.5244563
461,1988,1.828571,.59695
461,1989,1.828571,.59695
461,1990,1.828571,.59695
461,1991,1.828571,.59695
461,1992,1.203763,.4950586
461,1993,1.203763,.4950586
461,1994,.7649609,.4460164
461,1995,.7649609,.4460164
461,1996,.7649609,.4460164
461,1997,1.203763,.4950586
461,1998,1.828571,.59695
461,1999,1.828571,.59695
461,2000,1.828571,.59695
461,2001,1.828571,.59695
461,2002,1.828571,.59695
461,2003,1.828571,.59695
461,2004,1.828571,.59695
461,2005,1.828571,.59695
461,2006,.2399933,.4196256
461,2007,.2399933,.4196256
461,2008,.2399933,.4196256
461,2009,.2399933,.4196256
461,2010,.5198259,.429419
471,1961,-.1973574,.4257903
471,1962,-.1973574,.4257903
471,1963,.0452043,.4186924
471,1964,.0452043,.4186924
471,1965,.0452043,.4186924
471,1966,.0452043,.4186924
471,1967,.8016658,.4491723
471,1968,.8016658,.4491723
471,1969,.8016658,.4491723
471,1970,.8016658,.4491723
471,1971,.8016658,.4491723
471,1972,.8016658,.4491723
471,1973,.8016658,.4491723
471,1974,.8016658,.4491723
471,1975,.8016658,.4491723
471,1976,.8016658,.4491723
471,1977,.8016658,.4491723
471,1978,.8016658,.4491723
471,1979,.8016658,.4491723
471,1980,.8016658,.4491723
471,1981,.8016658,.4491723
471,1982,.8016658,.4491723
471,1983,.4659254,.4267871
471,1984,.8016658,.4491723
471,1985,1.140561,.486542
471,1986,1.140561,.486542
471,1987,1.140561,.486542
471,1988,1.140561,.486542
471,1989,1.140561,.486542
471,1990,1.140561,.486542
471,1991,1.140561,.486542
471,1992,1.140561,.486542
471,1993,1.140561,.486542
471,1994,1.140561,.486542
471,1995,1.140561,.486542
471,1996,1.140561,.486542
471,1997,1.140561,.486542
471,1998,1.140561,.486542
471,1999,1.140561,.486542
471,2000,1.140561,.486542
471,2001,1.140561,.486542
471,2002,1.140561,.486542
471,2003,1.140561,.486542
471,2004,1.140561,.486542
471,2005,1.140561,.486542
471,2006,1.140561,.486542
471,2007,1.140561,.486542
471,2008,1.140561,.486542
471,2009,1.140561,.486542
471,2010,1.140561,.486542
475,1967,-1.321256,.6139747
475,1968,-1.321256,.6139747
475,1969,-1.321256,.6139747
475,1970,-1.321256,.6139747
475,1971,-1.321256,.6139747
475,1972,-1.321256,.6139747
475,1973,-1.321256,.6139747
475,1974,-1.321256,.6139747
475,1975,-1.321256,.6139747
475,1976,-1.321256,.6139747
475,1977,-.7911742,.4967828
475,1978,-.7911742,.4967828
475,1979,-.7911742,.4967828
475,1984,-1.321256,.6139747
475,1985,-1.321256,.6139747
475,1986,.0789092,.4184753
475,1987,.0789092,.4184753
475,1988,.0789092,.4184753
475,1989,.0789092,.4184753
475,1990,.0789092,.4184753
475,1991,.3190812,.4214201
475,1992,.3190812,.4214201
475,1993,.5198259,.429419
475,1994,.0004665,.4192469
475,1995,.0004665,.4192469
475,1996,.5198259,.429419
475,1997,.5198259,.429419
475,1998,.5198259,.429419
475,1999,-1.321256,.6139747
481,1961,.1569296,.4185965
481,1962,.1569296,.4185965
